item_id,order_id,product_id,quantity,unit_price,item_total,discount_pct
ITEM00785,ORD00430,PROD056,3.0,2890.71,8672.13,15.6
ITEM00786,ORD01479,PROD106,3.0,1985.92,5957.76,
ITEM00787,ORD01191,PROD170,1.0,825.19,825.19,23.9
ITEM00788,ORD00290,PROD042,5.0,424.92,2124.6,39.6
ITEM00789,ORD00342,PROD124,10.0,4954.59,49545.9,3.4
ITEM00790,ORD00775,PROD059,6.0,362.47,2174.82,
ITEM00791,ORD01133,PROD060,8.0,2206.88,17655.04,28.1
ITEM00792,ORD00825,PROD013,3.0,817.94,2453.82,38.9
ITEM00793,ORD01027,PROD129,9.0,-200,14846.94,33.5
ITEM00794,ORD00965,PROD170,3.0,3850.5,11551.5,6.3
ITEM00795,ORD00053,PROD147,4.0,3997.02,15988.08,19.1
ITEM00796,ORD01328,PROD003,9.0,3081.71,27735.39,23.5
ITEM00797,ORD01403,PROD062,10.0,3262.15,32621.5,29.8
ITEM00798,ORD00424,PROD079,5.0,4259.94,21299.7,7.3
ITEM00799,ORD00964,PROD082,6.0,217.45,1304.7,29.3
ITEM00800,ORD00752,PROD199,1.0,4620.34,4620.34,8.0
ITEM00801,ORD00763,PROD076,1.0,2655.36,2655.36,6.0
ITEM00802,ORD01006,PROD080,5.0,4103.18,20515.9,35.0
ITEM00803,ORD01089,PROD102,6.0,2737.54,,34.9
ITEM00804,ORD00754,PROD168,1.0,2831.96,2831.96,27.7
ITEM00805,ORD00588,PROD129,8.0,2992.98,23943.84,11.3
ITEM00806,ORD00672,PROD073,2.0,2961.95,5923.9,19.3
ITEM00807,ORD00992,PROD064,7.0,1915.79,13410.53,20.7
ITEM00808,ORD01445,PROD195,6.0,1249.07,7494.42,24.0
ITEM00809,ORD01421,PROD046,5.0,3731.58,18657.9,11.3
ITEM00810,ORD00792,PROD017,10.0,4476.12,44761.2,27.1
ITEM00811,ORD00665,PROD192,7.0,4603.39,32223.73,36.9
ITEM00812,ORD00440,PROD011,6.0,52.57,315.42,12.5
ITEM00813,ORD00009,PROD153,8.0,1262.13,10097.04,15.7
ITEM00814,ORD01188,PROD083,,-200,6042.84,22.7
ITEM00815,ORD00294,PROD076,7.0,180.78,1265.46,10.4
ITEM00816,ORD00534,PROD154,3.0,2996.1,8988.3,27.2
ITEM00817,ORD00858,PROD100,4.0,N/A,19534.84,8.7
ITEM00818,ORD00590,PROD144,6.0,2923.97,17543.82,38.9
ITEM00819,ORD00421,PROD108,8.0,4886.07,39088.56,7.6
ITEM00820,ORD00037,PROD027,8.0,3245.44,25963.52,32.9
ITEM00821,ORD01035,PROD125,9.0,3750.16,33751.44,39.1
ITEM00822,ORD00229,PROD118,6.0,2290.78,13744.68,35.9
ITEM00823,ORD00456,PROD184,5.0,4797.99,23989.95,36.5
ITEM00824,ORD00265,PROD171,7.0,369.37,2585.59,20.7
ITEM00825,ORD00308,PROD049,6.0,2420.52,14523.12,22.5
ITEM00826,ORD00355,PROD015,3.0,442.83,1328.49,7.1
ITEM00827,ORD00709,PROD121,6.0,1948.27,11689.62,7.0
ITEM00828,ORD00944,PROD145,2.0,4642.48,9284.96,6.5
ITEM00829,ORD00760,PROD001,6.0,2489.24,14935.44,12.6
ITEM00830,ORD00040,PROD147,3.0,3665.83,10997.49,28.6
ITEM00831,ORD00530,PROD159,-1.0,1652.25,1652.25,14.6
ITEM00832,ORD00156,PROD020,4.0,1929.93,7719.72,1.3
ITEM00833,ORD00283,PROD178,10.0,382.43,3824.3,15.6
ITEM00834,ORD00336,PROD185,7.0,672.14,4704.98,13.0
ITEM00835,ORD00864,PROD147,3.0,982.8,2948.4,4.1
ITEM00836,ORD00806,PROD157,7.0,1714.36,12000.52,12.7
ITEM00837,ORD00627,PROD165,6.0,3082.03,18492.18,38.7
ITEM00838,ORD00489,PROD163,9.0,149.68,1347.12,11.5
ITEM00839,ORD01418,PROD167,2.0,2992.34,5984.68,26.9
ITEM00840,ORD00765,PROD129,6.0,3182.82,19096.92,7.3
ITEM00841,ORD01497,PROD072,8.0,4921.95,39375.6,10.2
ITEM00842,ORD00007,PROD102,10.0,4663.24,46632.4,4.0
ITEM00843,ORD01172,PROD115,4.0,4344.81,17379.24,35.4
ITEM00844,ORD00576,PROD108,10.0,4979.05,49790.5,1.7
ITEM00845,ORD00646,PROD018,1.0,3965.27,3965.27,1.9
ITEM00846,ORD00758,PROD120,6.0,3325.71,19954.26,21.6
ITEM00847,ORD01325,PROD005,10.0,4478.84,44788.4,26.0
ITEM00848,ORD01320,PROD153,2.0,135.23,270.46,19.3
ITEM00849,ORD00909,PROD148,3.0,2053.57,6160.71,26.3
ITEM00850,ORD00476,PROD096,7.0,1226.13,8582.91,31.9
ITEM00851,ORD00201,PROD031,6.0,2155.51,12933.06,8.2
ITEM00852,ORD00587,PROD024,10.0,2778.17,27781.7,3.9
ITEM00853,ORD01168,PROD193,3.0,1425.91,4277.73,29.8
ITEM00854,ORD00309,PROD011,10.0,3943.3,39433.0,24.4
ITEM00855,ORD01351,PROD056,9.0,3372.72,30354.48,19.0
ITEM00856,ORD00869,PROD183,4.0,3468.88,13875.52,19.5
ITEM00857,ORD00865,PROD090,6.0,3112.01,18672.06,27.3
ITEM00858,ORD00364,PROD104,-1.0,4730.5,47305.0,10.3
ITEM00859,ORD00298,PROD187,6.0,456.25,2737.5,29.5
ITEM00860,ORD01347,PROD042,8.0,949.28,7594.24,23.8
ITEM00861,ORD00519,PROD082,9.0,,11245.86,22.5
ITEM00862,ORD01007,PROD124,9.0,4687.51,42187.59,38.8
ITEM00863,ORD00898,PROD178,3.0,602.61,1807.83,32.5
ITEM00864,ORD00878,PROD102,2.0,1152.34,2304.68,6.1
ITEM00865,ORD00005,PROD035,7.0,3458.02,24206.14,39.2
ITEM00866,ORD00413,PROD018,9.0,1117.97,10061.73,30.0
ITEM00867,ORD01138,PROD015,4.0,4890.0,19560.0,31.6
ITEM00868,ORD00312,PROD186,2.0,2145.75,4291.5,36.3
ITEM00869,ORD01394,PROD161,7.0,277.34,1941.38,14.9
ITEM00870,ORD01029,PROD153,6.0,2842.4,17054.4,11.6
ITEM00871,ORD00122,PROD009,6.0,1488.52,8931.12,25.4
ITEM00872,ORD00986,PROD037,8.0,2432.88,,33.9
ITEM00873,ORD00144,PROD135,1.0,935.24,935.24,2.2
ITEM00874,ORD00125,PROD007,10.0,N/A,37000.7,1.9
ITEM00875,ORD00101,PROD089,6.0,2666.56,15999.36,34.6
ITEM00876,ORD00296,PROD117,6.0,3931.72,,28.3
ITEM00877,ORD00523,PROD195,-1.0,4708.94,23544.7,24.7
ITEM00878,ORD00648,PROD152,8.0,3688.95,29511.6,34.5
ITEM00879,ORD01077,PROD180,7.0,1925.93,13481.51,18.9
ITEM00880,ORD01467,PROD088,2.0,475.65,951.3,28.3
ITEM00881,ORD01082,PROD096,2.0,1193.24,2386.48,36.4
ITEM00882,ORD01387,PROD006,6.0,272.94,1637.64,9.9
ITEM00883,ORD00878,PROD007,5.0,217.89,1089.45,4.7
ITEM00884,ORD00559,PROD015,8.0,164.36,1314.88,30.6
ITEM00885,ORD00232,PROD196,7.0,1585.34,11097.38,6.7
ITEM00886,ORD01289,PROD066,6.0,3708.55,22251.3,11.4
ITEM00887,ORD00942,PROD077,1.0,4605.56,4605.56,32.4
ITEM00888,ORD01342,PROD071,4.0,2047.08,8188.32,25.0
ITEM00889,ORD01204,PROD019,6.0,3867.52,23205.12,0.5
ITEM00890,ORD00491,PROD089,4.0,1216.78,4867.12,21.8
ITEM00891,ORD01225,PROD110,3.0,1340.14,4020.42,31.3
ITEM00892,ORD01235,PROD197,7.0,2036.82,14257.74,17.6
ITEM00893,ORD00797,PROD098,1.0,1336.26,1336.26,15.0
ITEM00894,ORD01255,PROD175,1.0,1402.46,1402.46,20.8
ITEM00895,ORD00980,PROD061,9.0,4005.21,36046.89,38.4
ITEM00896,ORD01236,PROD011,2.0,1542.88,3085.76,3.2
ITEM00897,ORD00501,PROD096,1.0,2844.91,2844.91,0.2
ITEM00898,ORD01348,PROD187,1.0,4764.42,4764.42,16.2
ITEM00899,ORD01311,PROD115,7.0,4798.27,33587.89,36.9
ITEM00900,ORD00459,PROD041,4.0,4296.76,17187.04,-10.0
ITEM00901,ORD01256,PROD128,3.0,2770.1,8310.3,34.3
ITEM00902,ORD00416,PROD096,5.0,4641.03,23205.15,
ITEM00903,ORD00504,PROD112,2.0,816.2,1632.4,5.4
ITEM00904,ORD01036,PROD040,7.0,2987.84,20914.88,29.0
ITEM00905,ORD00401,PROD048,10.0,1805.54,18055.4,11.0
ITEM00906,ORD01484,PROD006,5.0,2467.0,12335.0,150.0
ITEM00907,ORD00402,PROD042,9.0,3103.63,27932.67,25.4
ITEM00908,ORD01080,PROD030,4.0,493.28,1973.12,12.1
ITEM00909,ORD00914,PROD116,1.0,4474.34,4474.34,-10.0
ITEM00910,ORD00880,PROD082,5.0,4179.67,20898.35,3.2
ITEM00911,ORD01135,PROD139,6.0,232.61,1395.66,14.5
ITEM00912,ORD01050,PROD146,7.0,1343.12,9401.84,26.6
ITEM00913,ORD00431,PROD046,3.0,3018.0,9054.0,20.9
ITEM00914,ORD01130,PROD144,6.0,1321.91,7931.46,2.8
ITEM00915,ORD01474,PROD055,2.0,4184.36,8368.72,22.8
ITEM00916,ORD00817,PROD145,5.0,2994.94,,21.5
ITEM00917,ORD01070,PROD180,4.0,4062.39,16249.56,28.5
ITEM00918,ORD01190,PROD006,6.0,3692.92,22157.52,
ITEM00919,ORD01085,PROD083,7.0,62.03,434.21,23.7
ITEM00920,ORD00307,PROD050,5.0,2210.96,,36.1
ITEM00921,ORD00708,PROD118,3.0,2204.89,6614.67,19.5
ITEM00922,ORD01051,PROD008,6.0,1798.45,10790.7,37.5
ITEM00923,ORD00252,PROD031,7.0,3613.37,25293.59,16.2
ITEM00924,ORD00917,PROD191,2.0,4322.29,,9.7
ITEM00925,ORD00431,PROD059,6.0,1402.19,8413.14,1.8
ITEM00926,ORD01142,PROD165,3.0,4338.04,13014.12,15.7
ITEM00927,ORD01475,PROD123,9.0,3211.13,28900.17,
ITEM00928,ORD00889,PROD182,3.0,3500.76,10502.28,31.8
ITEM00929,ORD01103,PROD101,,1067.33,4269.32,13.5
ITEM00930,ORD00210,PROD180,8.0,2671.01,21368.08,19.5
ITEM00931,ORD00776,PROD190,8.0,833.87,6670.96,3.2
ITEM00932,ORD00714,PROD008,8.0,2263.43,18107.44,37.2
ITEM00933,ORD00370,PROD171,10.0,1711.93,17119.3,38.7
ITEM00934,ORD00291,PROD117,5.0,3823.47,19117.35,33.0
ITEM00935,ORD00511,PROD048,5.0,2938.67,14693.35,8.0
ITEM00936,ORD00682,PROD002,10.0,1009.72,10097.2,30.2
ITEM00937,ORD00077,PROD172,8.0,827.07,6616.56,27.3
ITEM00938,ORD01006,PROD056,7.0,2547.94,17835.58,4.2
ITEM00939,ORD01301,PROD040,6.0,1188.05,7128.3,13.4
ITEM00940,ORD01236,PROD188,0.0,3828.12,15312.48,28.5
ITEM00941,ORD01456,PROD072,4.0,4377.76,17511.04,14.4
ITEM00942,ORD01294,PROD133,5.0,254.09,1270.45,32.6
ITEM00943,ORD01261,PROD156,4.0,553.96,2215.84,18.9
ITEM00944,ORD00483,PROD050,2.0,2584.85,5169.7,19.1
ITEM00945,ORD00983,PROD199,1.0,829.72,829.72,20.5
ITEM00946,ORD01113,PROD037,10.0,1149.3,11493.0,28.5
ITEM00947,ORD01005,PROD059,6.0,4777.43,28664.58,1.7
ITEM00948,ORD00477,PROD166,4.0,2838.67,11354.68,3.1
ITEM00949,ORD01294,PROD120,5.0,4055.14,20275.7,38.3
ITEM00950,ORD00738,PROD124,-1.0,3885.76,27200.32,22.1
ITEM00951,ORD00273,PROD094,7.0,1798.42,12588.94,12.1
ITEM00952,ORD00234,PROD108,3.0,4058.21,12174.63,31.6
ITEM00953,ORD01188,PROD126,10.0,702.55,7025.5,25.6
ITEM00954,ORD01237,PROD122,9.0,4965.99,44693.91,30.6
ITEM00955,ORD01071,PROD157,2.0,4716.69,9433.38,18.5
ITEM00956,ORD00052,PROD070,3.0,372.05,1116.15,36.9
ITEM00957,ORD00772,PROD097,8.0,4229.54,33836.32,15.9
ITEM00958,ORD01058,PROD100,7.0,722.94,5060.58,25.5
ITEM00959,ORD00524,PROD140,10.0,2414.19,24141.9,13.6
ITEM00960,ORD01223,PROD084,7.0,2121.08,14847.56,26.8
ITEM00961,ORD00828,PROD053,9.0,510.07,4590.63,31.7
ITEM00962,ORD00063,PROD048,3.0,612.87,1838.61,11.3
ITEM00963,ORD01366,PROD071,4.0,316.89,1267.56,9.3
ITEM00964,ORD00404,PROD030,4.0,,,18.7
ITEM00965,ORD00428,PROD196,1.0,1739.38,1739.38,3.3
ITEM00966,ORD00593,PROD076,1.0,2437.76,2437.76,29.0
ITEM00967,ORD00362,PROD130,8.0,1462.81,11702.48,14.6
ITEM00968,ORD01218,PROD073,9.0,3595.52,32359.68,2.1
ITEM00969,ORD01264,PROD040,3.0,2336.14,7008.42,25.7
ITEM00970,ORD01485,PROD108,3.0,3000.47,9001.41,39.4
ITEM00971,ORD00719,PROD167,3.0,4822.15,14466.45,16.0
ITEM00972,ORD00118,PROD144,4.0,2775.8,11103.2,22.6
ITEM00973,ORD01109,PROD155,6.0,1493.62,8961.72,2.3
ITEM00974,ORD00809,PROD131,5.0,1836.99,9184.95,18.0
ITEM00975,ORD00950,PROD141,10.0,909.81,9098.1,6.0
ITEM00976,ORD00316,PROD187,7.0,4935.6,34549.2,13.0
ITEM00977,ORD01474,PROD010,6.0,4891.45,29348.7,32.7
ITEM00978,ORD00316,PROD125,6.0,2743.57,,30.5
ITEM00979,ORD00837,PROD113,8.0,3751.0,30008.0,28.5
ITEM00980,ORD01358,PROD092,4.0,622.07,2488.28,16.0
ITEM00981,ORD01293,PROD122,4.0,3841.13,,25.4
ITEM00982,ORD00889,PROD163,4.0,1086.92,4347.68,8.0
ITEM00983,ORD00380,PROD074,0.0,2131.6,21316.0,19.4
ITEM00984,ORD01095,PROD112,2.0,4438.95,8877.9,32.8
ITEM00985,ORD00181,PROD089,6.0,968.68,5812.08,20.8
ITEM00986,ORD00116,PROD136,7.0,320.06,2240.42,9.0
ITEM00987,ORD00921,PROD087,5.0,695.74,3478.7,10.5
ITEM00988,ORD00828,PROD174,2.0,1926.74,3853.48,6.2
ITEM00989,ORD00902,PROD192,4.0,571.75,2287.0,20.4
ITEM00990,ORD00936,PROD113,10.0,3980.05,39800.5,27.4
ITEM00991,ORD00910,PROD141,1.0,1705.52,1705.52,37.4
ITEM00992,ORD01103,PROD096,1.0,2792.69,,29.8
ITEM00993,ORD00847,PROD101,6.0,2094.69,12568.14,32.3
ITEM00994,ORD00908,PROD077,3.0,4022.72,12068.16,12.9
ITEM00995,ORD01374,PROD094,8.0,4008.88,32071.04,24.4
ITEM00996,ORD01459,PROD023,1.0,792.86,792.86,30.8
ITEM00997,ORD00469,PROD199,7.0,2420.74,16945.18,
ITEM00998,ORD01437,PROD179,7.0,157.43,1102.01,-10.0
ITEM00999,ORD01233,PROD149,8.0,2229.49,17835.92,0.0
ITEM01000,ORD00988,PROD046,6.0,2380.55,14283.3,
ITEM01001,ORD00155,PROD071,8.0,4325.53,34604.24,16.0
ITEM01002,ORD01092,PROD036,6.0,857.91,5147.46,18.7
ITEM01003,ORD00139,PROD115,9.0,3141.01,28269.09,-10.0
ITEM01004,ORD01247,PROD146,2.0,2035.17,4070.34,16.2
ITEM01005,ORD00093,PROD062,2.0,1620.38,3240.76,27.8
ITEM01006,ORD00735,PROD068,5.0,624.25,3121.25,23.2
ITEM01007,ORD01336,PROD099,6.0,4439.84,26639.04,38.9
ITEM01008,ORD01181,PROD138,4.0,2246.16,8984.64,19.8
ITEM01009,ORD00897,PROD175,5.0,-200,2537.1,16.6
ITEM01010,ORD00543,PROD033,6.0,1585.81,9514.86,-10.0
ITEM01011,ORD00882,PROD168,-1.0,,29714.96,11.8
ITEM01012,ORD01027,PROD158,2.0,4669.04,9338.08,14.2
ITEM01013,ORD01176,PROD172,7.0,566.12,3962.84,6.2
ITEM01014,ORD01165,PROD144,3.0,2287.08,6861.24,23.0
ITEM01015,ORD00467,PROD093,9.0,3175.75,,8.1
ITEM01016,ORD00445,PROD024,4.0,4825.81,19303.24,13.1
ITEM01017,ORD00068,PROD103,,1334.66,9342.62,35.7
ITEM01018,ORD00741,PROD089,6.0,1489.31,8935.86,2.9
ITEM01019,ORD00442,PROD037,8.0,2787.13,22297.04,34.6
ITEM01020,ORD01418,PROD047,7.0,4356.84,30497.88,36.3
ITEM01021,ORD00996,PROD171,2.0,4189.27,8378.54,11.5
ITEM01022,ORD00575,PROD134,5.0,3311.45,16557.25,31.5
ITEM01023,ORD00088,PROD126,9.0,771.98,6947.82,1.0
ITEM01024,ORD01370,PROD054,5.0,675.17,3375.85,1.9
ITEM01025,ORD00870,PROD084,5.0,2031.64,10158.2,35.3
ITEM01026,ORD00324,PROD028,6.0,534.09,3204.54,17.5
ITEM01027,ORD00525,PROD023,7.0,1985.01,13895.07,36.3
ITEM01028,ORD00288,PROD141,7.0,1322.75,9259.25,0.8
ITEM01029,ORD00795,PROD120,7.0,3772.71,,39.6
ITEM01030,ORD00241,PROD124,1.0,3906.68,3906.68,10.6
ITEM01031,ORD00114,PROD136,4.0,2405.24,9620.96,29.7
ITEM01032,ORD01453,PROD101,5.0,3221.8,16109.0,-10.0
ITEM01033,ORD00483,PROD062,1.0,4735.07,4735.07,36.8
ITEM01034,ORD00495,PROD067,8.0,2700.87,21606.96,5.3
ITEM01035,ORD00311,PROD161,7.0,314.89,2204.23,4.6
ITEM01036,ORD00573,PROD018,1.0,1407.73,1407.73,27.3
ITEM01037,ORD01139,PROD071,5.0,3211.69,16058.45,19.9
ITEM01038,ORD01420,PROD073,5.0,3525.57,17627.85,33.5
ITEM01039,ORD00968,PROD144,10.0,2370.55,23705.5,25.5
ITEM01040,ORD01021,PROD123,7.0,2534.72,17743.04,38.7
ITEM01041,ORD00385,PROD171,4.0,428.69,1714.76,13.9
ITEM01042,ORD00798,PROD125,6.0,291.47,1748.82,15.2
ITEM01043,ORD00718,PROD113,1.0,458.9,458.9,29.5
ITEM01044,ORD00223,PROD077,9.0,2882.88,25945.92,21.1
ITEM01045,ORD01082,PROD114,,887.3,5323.8,7.5
ITEM01046,ORD01099,PROD105,1.0,3014.87,3014.87,24.4
ITEM01047,ORD00561,PROD200,9.0,1371.16,12340.44,34.9
ITEM01048,ORD01241,PROD051,7.0,4734.31,33140.17,25.9
ITEM01049,ORD00228,PROD150,3.0,1475.7,4427.1,15.7
ITEM01050,ORD01258,PROD115,,4316.09,25896.54,21.0
ITEM01051,ORD01099,PROD169,7.0,928.63,6500.41,37.6
ITEM01052,ORD00838,PROD185,1.0,2577.09,2577.09,16.5
ITEM01053,ORD00806,PROD020,7.0,2536.4,17754.8,14.7
ITEM01054,ORD00167,PROD005,2.0,2328.73,4657.46,26.7
ITEM01055,ORD00434,PROD050,3.0,3903.61,11710.83,
ITEM01056,ORD00290,PROD018,3.0,1680.15,,24.0
ITEM01057,ORD01189,PROD135,4.0,2619.56,10478.24,32.4
ITEM01058,ORD00617,PROD138,7.0,915.57,6408.99,27.1
ITEM01059,ORD00044,PROD113,2.0,987.92,1975.84,13.9
ITEM01060,ORD00820,PROD199,4.0,762.67,3050.68,35.4
ITEM01061,ORD00488,PROD046,5.0,940.5,4702.5,14.6
ITEM01062,ORD00747,PROD128,3.0,108.73,326.19,3.4
ITEM01063,ORD00968,PROD125,8.0,1341.47,10731.76,14.6
ITEM01064,ORD00374,PROD146,10.0,1473.07,14730.7,19.5
ITEM01065,ORD00542,PROD108,10.0,722.91,7229.1,38.5
ITEM01066,ORD00957,PROD015,1.0,4324.4,4324.4,38.8
ITEM01067,ORD00826,PROD105,9.0,2483.9,22355.1,26.5
ITEM01068,ORD00418,PROD171,7.0,1512.15,10585.05,10.4
ITEM01069,ORD01228,PROD139,6.0,2296.47,13778.82,37.2
ITEM01070,ORD01128,PROD130,2.0,681.92,1363.84,
ITEM01071,ORD00714,PROD134,2.0,1234.93,2469.86,8.2
ITEM01072,ORD00975,PROD172,4.0,1896.13,7584.52,19.1
ITEM01073,ORD00302,PROD098,7.0,4873.01,34111.07,2.9
ITEM01074,ORD00813,PROD113,5.0,3571.76,17858.8,25.4
ITEM01075,ORD01353,PROD171,3.0,947.73,2843.19,150.0
ITEM01076,ORD01433,PROD183,4.0,2642.43,10569.72,2.7
ITEM01077,ORD01072,PROD073,1.0,4708.59,4708.59,4.0
ITEM01078,ORD00662,PROD187,10.0,4163.28,41632.8,1.4
ITEM01079,ORD00071,PROD045,6.0,2831.19,16987.14,19.4
ITEM01080,ORD00024,PROD003,3.0,663.27,1989.81,5.8
ITEM01081,ORD00953,PROD085,9.0,969.73,,2.4
ITEM01082,ORD00287,PROD176,10.0,1085.24,10852.4,17.3
ITEM01083,ORD01133,PROD180,8.0,4220.13,33761.04,13.9
ITEM01084,ORD01387,PROD008,4.0,2724.55,10898.2,28.3
ITEM01085,ORD01448,PROD171,8.0,4445.09,35560.72,20.7
ITEM01086,ORD00613,PROD084,4.0,2254.67,9018.68,7.3
ITEM01087,ORD00465,PROD121,5.0,4219.45,21097.25,38.1
ITEM01088,ORD01041,PROD137,1.0,126.8,126.8,32.3
ITEM01089,ORD01328,PROD076,9.0,2617.98,23561.82,3.8
ITEM01090,ORD01459,PROD104,2.0,N/A,6704.64,13.9
ITEM01091,ORD01423,PROD045,10.0,3276.95,32769.5,19.9
ITEM01092,ORD00727,PROD037,3.0,3659.34,10978.02,5.7
ITEM01093,ORD01075,PROD018,9.0,3830.64,34475.76,34.7
ITEM01094,ORD00017,PROD104,4.0,2349.26,9397.04,30.2
ITEM01095,ORD00056,PROD054,6.0,4427.05,26562.3,18.6
ITEM01096,ORD01186,PROD068,8.0,3870.44,30963.52,150.0
ITEM01097,ORD01274,PROD198,1.0,3240.93,3240.93,20.7
ITEM01098,ORD01206,PROD105,4.0,498.52,1994.08,28.6
ITEM01099,ORD01047,PROD085,2.0,4994.55,9989.1,21.0
ITEM01100,ORD00879,PROD024,4.0,176.53,706.12,31.1
ITEM01101,ORD00889,PROD137,4.0,1315.39,5261.56,37.9
ITEM01102,ORD01407,PROD185,8.0,91.69,733.52,23.0
ITEM01103,ORD01434,PROD104,4.0,186.03,744.12,35.4
ITEM01104,ORD01165,PROD082,1.0,4485.97,4485.97,35.1
ITEM01105,ORD00330,PROD198,1.0,2410.25,2410.25,2.2
ITEM01106,ORD01429,PROD030,8.0,4870.18,38961.44,0.9
ITEM01107,ORD00549,PROD089,8.0,1256.98,10055.84,7.8
ITEM01108,ORD01321,PROD060,7.0,4727.87,33095.09,150.0
ITEM01109,ORD00642,PROD022,6.0,3596.7,21580.2,18.5
ITEM01110,ORD01414,PROD034,10.0,3196.89,31968.9,6.8
ITEM01111,ORD00034,PROD017,1.0,3125.92,3125.92,21.8
ITEM01112,ORD00670,PROD076,1.0,4243.18,4243.18,29.2
ITEM01113,ORD00133,PROD019,9.0,538.64,4847.76,9.4
ITEM01114,ORD00548,PROD174,7.0,2721.05,19047.35,15.8
ITEM01115,ORD01263,PROD060,6.0,2205.4,13232.4,34.6
ITEM01116,ORD00059,PROD183,9.0,3909.96,35189.64,17.0
ITEM01117,ORD00636,PROD134,3.0,216.4,649.2,12.2
ITEM01118,ORD01031,PROD033,6.0,4525.71,27154.26,9.4
ITEM01119,ORD00957,PROD161,6.0,2128.14,12768.84,29.6
ITEM01120,ORD00458,PROD158,3.0,290.09,870.27,9.3
ITEM01121,ORD00707,PROD129,10.0,3694.79,36947.9,150.0
ITEM01122,ORD01477,PROD165,2.0,1159.18,2318.36,16.4
ITEM01123,ORD01244,PROD124,1.0,1778.12,1778.12,14.5
ITEM01124,ORD00999,PROD160,1.0,2876.01,2876.01,1.2
ITEM01125,ORD00768,PROD013,7.0,,,31.8
ITEM01126,ORD00560,PROD137,5.0,235.18,1175.9,29.6
ITEM01127,ORD00463,PROD192,5.0,3135.19,15675.95,3.4
ITEM01128,ORD00588,PROD188,9.0,4058.16,,6.6
ITEM01129,ORD00659,PROD111,9.0,2925.76,26331.84,19.8
ITEM01130,ORD00481,PROD170,6.0,2245.24,13471.44,32.6
ITEM01131,ORD00782,PROD131,8.0,3032.07,24256.56,37.2
ITEM01132,ORD00602,PROD110,3.0,3354.56,10063.68,10.8
ITEM01133,ORD01267,PROD081,6.0,346.4,2078.4,14.5
ITEM01134,ORD01158,PROD028,1.0,1575.96,1575.96,21.6
ITEM01135,ORD00803,PROD164,2.0,3890.62,7781.24,23.5
ITEM01136,ORD00206,PROD065,8.0,4749.56,37996.48,32.8
ITEM01137,ORD01466,PROD112,7.0,4396.57,30775.99,23.2
ITEM01138,ORD00126,PROD105,1.0,3469.37,3469.37,0.8
ITEM01139,ORD00999,PROD014,4.0,652.12,2608.48,36.9
ITEM01140,ORD01023,PROD027,5.0,4818.87,24094.35,16.2
ITEM01141,ORD01478,PROD127,5.0,1929.64,9648.2,21.1
ITEM01142,ORD01176,PROD004,9.0,3054.35,27489.15,20.9
ITEM01143,ORD01240,PROD197,9.0,1178.25,10604.25,6.5
ITEM01144,ORD01303,PROD189,4.0,4326.54,17306.16,18.6
ITEM01145,ORD00911,PROD090,5.0,3848.75,19243.75,14.1
ITEM01146,ORD00935,PROD146,10.0,2314.91,23149.1,27.7
ITEM01147,ORD00292,PROD061,5.0,4581.47,22907.35,35.4
ITEM01148,ORD00307,PROD158,,149.08,745.4,5.7
ITEM01149,ORD00330,PROD107,9.0,1312.59,11813.31,19.7
ITEM01150,ORD00290,PROD119,3.0,3239.59,9718.77,-10.0
ITEM01151,ORD01429,PROD010,8.0,2822.74,22581.92,32.1
ITEM01152,ORD00880,PROD028,7.0,3347.09,23429.63,16.3
ITEM01153,ORD00630,PROD177,10.0,2376.61,23766.1,24.4
ITEM01154,ORD00776,PROD086,5.0,4289.52,21447.6,7.5
ITEM01155,ORD01496,PROD095,8.0,656.97,5255.76,3.6
ITEM01156,ORD01383,PROD178,8.0,2204.32,17634.56,24.5
ITEM01157,ORD00174,PROD043,1.0,3475.76,3475.76,7.0
ITEM01158,ORD00664,PROD048,6.0,860.23,5161.38,4.1
ITEM01159,ORD00496,PROD100,10.0,1092.44,10924.4,21.9
ITEM01160,ORD00486,PROD079,1.0,2678.19,2678.19,11.5
ITEM01161,ORD00070,PROD020,10.0,628.04,6280.4,29.2
ITEM01162,ORD00022,PROD189,4.0,3992.69,15970.76,26.6
ITEM01163,ORD00303,PROD035,7.0,2450.44,17153.08,19.9
ITEM01164,ORD01018,PROD068,8.0,4831.56,38652.48,4.8
ITEM01165,ORD00023,PROD099,6.0,4034.55,24207.3,11.6
ITEM01166,ORD00279,PROD096,3.0,4847.85,14543.55,15.3
ITEM01167,ORD00943,PROD086,6.0,1874.21,11245.26,15.0
ITEM01168,ORD00745,PROD040,10.0,3475.26,34752.6,39.8
ITEM01169,ORD00123,PROD177,3.0,1882.5,5647.5,13.5
ITEM01170,ORD00976,PROD169,5.0,4672.27,23361.35,8.7
ITEM01171,ORD00860,PROD189,8.0,1982.36,15858.88,25.3
ITEM01172,ORD01253,PROD154,4.0,4148.97,,39.3
ITEM01173,ORD00964,PROD093,6.0,180.6,1083.6,8.7
ITEM01174,ORD01420,PROD184,1.0,3444.84,3444.84,28.7
ITEM01175,ORD00895,PROD125,9.0,3143.89,28295.01,39.1
ITEM01176,ORD01421,PROD144,6.0,3377.64,20265.84,5.7
ITEM01177,ORD01154,PROD116,9.0,2926.29,26336.61,17.2
ITEM01178,ORD00499,PROD051,-1.0,4093.69,28655.83,37.0
